id,cost,category,name,brand,retail_price,department,sku,distribution_center_id,product_id
13932,85.027498485930252,Accessories,Costa Del Mar Brine Polarized Sunglasses - Costa 400 Glass Lens,Costa Del Mar,188.94999694824216,Women,F29E862F7307C4EB635B0BB98FDBAF60,3,13932
14182,93.929548181828864,Accessories,Costa Del Mar Caballito Polarized Sunglasses - Costa 580 Glass Lens,Costa Del Mar,218.94999694824216,Women,093C72C52CA8A8488FA54146997AA39D,3,14182
28765,70.10044874391258,Accessories,Costa Del Mar Brine Polarized Sunglasses - Costa 400 Glass Lens,Costa Del Mar,188.94999694824216,Men,DC8913DBC5AFC5FE40F10AC6AABF6854,3,28765
5431,24.419999986886975,Pants & Capris,Flying Tomato Printed Palazzo Pants,Flying Tomato,44.0,Women,F18224A1ADFB7B3DBFF668C9B655A35A,3,5431
5442,22.5,Pants & Capris,Flying Tomato Bohemian Palazzo Pants,Flying Tomato,45.0,Women,A0DC078CA0D99B5EBB465A9F1CAD54BA,3,5442
5560,24.156999943777919,Pants & Capris,Flying Tomato Bell Bottom Palazzo Pants,Flying Tomato,49.0,Women,F05F78CBEB9621B3E8C54BDF592BE604,3,5560
5572,24.057999959215518,Pants & Capris,Flying Tomato Bohemian Palazzo Pants,Flying Tomato,46.0,Women,30BA105754346AAF47509089D2287F2A,3,5572
5583,24.199999950826168,Pants & Capris,Flying Tomato Bohemian Pants,Flying Tomato,44.0,Women,43C656628A4A479E108ED86F7A28A010,3,5583
5585,22.923999987542629,Pants & Capris,Flying Tomato Printed Palazzo Pants,Flying Tomato,44.0,Women,227E072D131BA77451D8F27AB9AFDFB7,3,5585
8855,5.3923998906075958,Socks & Hosiery,Shark Bite 3 Dimensional Trouser Socks by Foot Traffic,Foot Traffice,12.199999809265137,Women,4990974D150D0DE5E6E15A1454FE6B0F,3,8855
15259,5.6607999304056165,Plus,Shark Bite 3 Dimensional Trouser Socks by Foot Traffic,Foot Traffice,12.199999809265137,Women,E3D389EF8C92B280760C6EBD647C2CEE,3,15259
1862,41.5598405552356,Fashion Hoodies & Sweatshirts,Fresh Laundry Women's Plus-Size Long Sleeve Hoodie,Fresh Laundry,83.790000915527344,Women,4E87337F366F72DAA424DAE11DF0538C,3,1862
2345,43.344000216573477,Fashion Hoodies & Sweatshirts,Fresh Laundry Women's Plus-Size Hoodie,Fresh Laundry,86.0,Women,81B073DE9370EA873F548E31B8ADC081,3,2345
6391,12.825000006705524,Shorts,Fresh Laundry Women's Fold Over Short,Fresh Laundry,25.0,Women,F73A9F957962CD73FCE51078B5B9614F,3,6391
7538,88.480000525712967,Blazers & Jackets,Helene Berman Women's Tuxedo Front Sequin Trim Blazer,Helene Berman,224.0,Women,B8DD669B1AE9049E3101E504CFA86911,3,7538
19177,41.7339999563992,Sweaters,LINCS DC &Co Men's Merino Tipped Vest,LINCS DC & Co,77.0,Men,7952F28ED57F184D368A7D2A47947CD7,3,19177
26126,5.18400002270937,Underwear,PS-111-MU-1369- Spectrum - Lowrise Classic Boxer Brief Trunks,Private Label,12.0,Men,D2450555F921F45A0C0BF6F41BD95A3D,3,26126
26617,11.871999964118004,Sleep & Lounge,Private Label - Mens Fleece Lounge Pant Olive 27291,Private Label,28.0,Men,469825FB94F9782F54425C4673F53011,3,26617
27037,8.7856002947926513,Sleep & Lounge,Private Label - Mens Plaid Broadcloth Robe Black Grey 27242,Private Label,23.1200008392334,Men,5F7733DE9C8BDDEB31B24D3434640003,3,27037
27092,16.799999901559204,Sleep & Lounge,Stafford - Mens Microfleece Plaid Robe Navy 29603,Private Label,43.75,Men,426281D73409354C214025722C6160A8,3,27092
27211,11.902499969583005,Sleep & Lounge,Private Label - Mens Plaid Broadcloth Robe Navy White 27239,Private Label,28.75,Men,27E2633066B399616DBB49C89802ECBB,3,27211
27320,8.3624999737367016,Sleep & Lounge,Private Label - Mens Plaid Flannel Pant Green Black 28426,Private Label,18.75,Men,6A80F2AD74FA2F0970862D9E35B138A5,3,27320
27379,12.554999920539558,Sleep & Lounge,Private Label - Men Broadcloth Plaid Robe (Availble in multiple colors and patterns),Private Label,33.75,Men,07D0DDC0E08A75EDD8252A4EE32A4B05,3,27379
16008,104.48599988594653,Tops & Tees,Robert Graham Men's Latching Long Sleeve Solid Jaquard,Robert Graham,178.0,Men,5E4A09C72949F70C2BAB629D3BACA2D8,3,16008
16040,158.119999460876,Tops & Tees,Robert Graham Men's Freeboard,Robert Graham,268.0,Men,AF12E5E50BC88CF41244CF4CED8988C7,3,16040
16045,104.52799971215428,Tops & Tees,Robert Graham Men's Daly Regular Cuffs,Robert Graham,188.0,Men,747CD247D7E5DCA7FA453E0DCA5204B7,3,16045
16071,81.25199981033802,Tops & Tees,Robert Graham Men's Oliver Rc,Robert Graham,148.0,Men,400362DACA8AD3CBFAF07300BC4BD898,3,16071
16122,108.5039997138083,Tops & Tees,Robert Graham Men's Futtock,Robert Graham,198.0,Men,0102678D1922799CF9122B3F103975F1,3,16122
16558,145.25599984824655,Tops & Tees,Robert Graham Men's Crossjack,Robert Graham,268.0,Men,79E6455AE8831EF88ED8AE05359DCE4C,3,16558
16683,124.48799959570168,Tops & Tees,Robert Graham Men's Gamboge Striped Sport Shirt,Robert Graham,228.0,Men,55C57BA9CF3A2B8B3FB3FBD1BAD32141,3,16683
16780,92.694852265746874,Tops & Tees,Robert Graham Men's Cheshire,Robert Graham,179.99000549316406,Men,8ADBD6C3F2280E2AEAC1B525830CE976,3,16780
16853,60.481850783215457,Tops & Tees,Robert Graham Men's Coby Regular Cuff Dress Shirt,Robert Graham,99.970001220703125,Men,775A46E8C6D09CE5548DB66CC249435C,3,16853
19524,57.752099648071081,Sweaters,Robert Graham Men's Gunther Mock Neck,Robert Graham,112.13999938964844,Men,9C47794CC5B62D463FD67C8D182F12D0,3,19524
23000,81.0540000423789,Shorts,Robert Graham Men's Europa Short,Robert Graham,158.0,Men,528BB31D2F60C13E960CA57785BA4AC5,3,23000
23045,46.418260100370048,Shorts,Robert Graham Men's Walkin Chino Short,Robert Graham,99.610000610351548,Men,8218219CB109041BAF61EA3CF8B7DD7E,3,23045
23119,83.1080000847578,Shorts,Robert Graham Men's Pan Short,Robert Graham,158.0,Men,B2B8D291FF95907F8FB6F21337C07331,3,23119
23435,67.662000060081482,Shorts,Robert Graham Men's Martin Short,Robert Graham,126.0,Men,CBA2E39793995B3B682DA78F854786F2,3,23435
23598,75.049999941140413,Shorts,Robert Graham Men's Ganymede Short,Robert Graham,158.0,Men,97EB3F8B957DF0581E9721C4A2E59945,3,23598
24466,18.525000063702464,Socks,Robert Graham Men's Corinthian,Robert Graham,28.5,Men,0608BBE8FC09E0880E7D866D513C7C53,3,24466
24467,18.125999998301268,Socks,Robert Graham Men's Warp,Robert Graham,28.5,Men,6B3A8F76CA145C9DB850D0D318D381A6,3,24467
24485,17.157000045175664,Socks,Robert Graham Men's Nipper,Robert Graham,28.5,Men,C9F8941C38B7D49A586ADF043F2ACF21,3,24485
1404,77.9000000283122,Sweaters,Royal Robbins Women's Whistler Long Cardigan Sweater,Royal Robbins,190.0,Women,186A157B2992E7DAED3677CE8E9FE40F,3,1404
2958,67.498899013365516,Active,Royal Robbins Women's Urban Pea Coat,Royal Robbins,159.94999694824219,Women,B91B1FACF3B3A7890177F02AC188F14C,3,2958
3048,16.501050443400445,Active,Royal Robbins Women's Kick Back Crossover Long Sleeve Shirt,Royal Robbins,35.950000762939453,Women,5DA713A690C067105AEB2FAE32403405,3,3048
6834,28.130000019446012,Shorts,Royal Robbins Women's Epitome Bermuda Shorts,Royal Robbins,58.0,Women,BA038E2A20DED4A1D146841E6ED42F22,3,6834
16455,31.687100757205485,Tops & Tees,Royal Robbins Men's Desert Pucker Long Sleeve Top,Royal Robbins,59.900001525878906,Men,EF9E8593306A8CE376D32B7792D94F05,3,16455
16624,30.333159236170506,Tops & Tees,Royal Robbins Men's Desert Pucker Short Sleeve Top,Royal Robbins,53.029998779296882,Men,784FF39684C7A23CFA09E77719256E20,3,16624
17041,23.931700721631941,Tops & Tees,Royal Robbins Men's San Juan Long Sleeve Top,Royal Robbins,44.900001525878906,Men,9426E9770A77CBCAEFE1FB3A7E36327D,3,17041
19773,46.637548215721552,Sweaters,Royal Robbins Men's Clagstone Full Zip Shirt,Royal Robbins,84.949996948242173,Men,0B61E0B51EB2377CB824C8BB24DAB3C0,3,19773
22475,32.697701659812779,Pants,Royal Robbins Men's BillyÂ GoatÂ MtnÂ Perfo...,Royal Robbins,66.7300033569336,Men,D91C1CF7D81498111D05D241F838E51C,3,22475
23008,23.351650358690321,Shorts,Royal Robbins Men's Global Traveler Short,Royal Robbins,47.950000762939446,Men,120ABFB5A563189D592CC152D803EB58,3,23008
23303,27.969550367046889,Shorts,Royal Robbins Men's BillyÂ GoatÂ MtnÂ Perfo...,Royal Robbins,54.950000762939446,Men,41F3DF50F91A705C3B3ADBCD96AFA2CC,3,23303
23565,30.939999878406525,Shorts,Royal Robbins Men's Eclipse Hauler Shorts,Royal Robbins,68.0,Men,BFA2CC382822C1A2B110AC28EF1A6ACA,3,23565
23875,95.603749080104734,Outerwear & Coats,Royal Robbins Women's Zip N' Go Pant,Royal Robbins,224.94999694824216,Men,1C80289707DBA7161733A9A248855CE8,3,23875
23961,28.311150488978623,Outerwear & Coats,Royal Robbins Men's Global Traveler Pant,Royal Robbins,61.950000762939446,Men,351B6724E9DA25BCA879759D192C0F25,3,23961
13559,10.145939940960556,Swim,Sassy Sarongs Black Mesh Swimsuit Sarong Cover Up with Built in Ties One Size,Sassy Sarongs,24.989999771118164,Women,64F9F403CBE1B6F341975CFA85484349,3,13559
1175,17.940150792008637,Sweaters,Black Bolero Shrug Tops with Long Sleeves SC31003,Shaper Corset,36.9900016784668,Women,1896A3BF730516DD643BA67B4C447D36,3,1175
1431,12.775739873895644,Sweaters,Black Short Sleeve Lace Cropped Bolero Shrug Tops SC31001B,Shaper Corset,29.989999771118164,Women,E11943A6031A0E6114AE69C257617980,3,1431
11886,32.040068872269543,Intimates,Shaper Corset Black Satin Underbust Corset Back Lacing Waist Training Cincher SC10008,Shaper Corset,64.989997863769531,Women,AAADBE0F309EC995A89DD6E74C9D3DBC,3,11886
12053,63.950578775351936,Intimates,Shaper Corset Authentic Blue Brocade Underbust Steel Boned Corset Back Lacing Waist Training Cincher SC10015,Shaper Corset,117.98999786376952,Women,8B8F66308EE7C3AD5D1031A5721F0753,3,12053
12127,63.4747087837753,Intimates,Shaper Corset White Leather Victorian Vintage Shaper Corset Boned Lace Up Underbust corset girdle Waist training Cincher SC80011G,Shaper Corset,119.98999786376952,Women,E06DB73B5702B904F41CCD406AC8F4BA,3,12127
12140,21.914520861997751,Intimates,Renaissance Pirate Black Chemise Shirt Top Medieval Peasant Wench Blouse SC88523B,Shaper Corset,39.9900016784668,Women,8BFF390DADC80BBECA7BC73193DE2355,3,12140
12172,40.594198766200982,Intimates,Shaper Corset Small Mini Brocade Underbust Steel Boned Corset Tight Lacing Waist Training Cincher SC10014,Shaper Corset,69.989997863769531,Women,37DE71064F5D9561E9C8721237947F7F,3,12172
12177,33.794798860107363,Intimates,Shaper Corset Black Satin Steel Boned Waist Training Corset Tight Lacing Waist Cincher 88051C,Shaper Corset,64.989997863769531,Women,07217414EB3FBE24D4E5B6CAFB91CA18,3,12177
12873,7.4425998911350959,Swim,Brazilian Bikini top by Sheridyn Swim,Sheridyn Swim,19.899999618530277,Women,08B90C2EBCCE5D7F46176EB7C05AF0EA,3,12873
12883,11.601199860009553,Swim,ANGEL by Sheridyn Swim. Padded underwired halter neck bikini top,Sheridyn Swim,29.899999618530277,Women,652B724608EDE9A918D6BC059F9579D3,3,12883
12904,7.8206998717293148,Swim,Sheridyn Swim - Brazilian bikini bottom,Sheridyn Swim,19.899999618530277,Women,EF0E27F5A8BF73583A680DA7F20EF5E9,3,12904
12911,13.78389991146922,Swim,ANGEL by Sheridyn Swim. Padded underwired halter neck bikini top,Sheridyn Swim,29.899999618530277,Women,136AA7FE7FD745073FEC3FB4EF67E3B9,3,12911
12916,8.2982998759921625,Swim,ANGEL by Sheridyn Swim. Classic cut bikini bottom with side ties,Sheridyn Swim,19.899999618530277,Women,47382215D49D656D1DC0D8F008F566C5,3,12916
12947,7.8604998774901027,Swim,Hot Pants/Boyleg Bikini Bottom by Sheridyn Swim,Sheridyn Swim,19.899999618530277,Women,16AD66B2D7D7EDA19F34E2F6197E2236,3,12947
12993,8.2186998737372452,Swim,ANGEL by Sheridyn Swim. Classic cut bikini bottom with side ties,Sheridyn Swim,19.899999618530277,Women,ABA36CC3760E0B1C6A655F019A68B878,3,12993
13020,12.288899908265472,Swim,Sheridyn Swim One strap bikini top,Sheridyn Swim,29.899999618530277,Women,3284D704CA038978C6C5C2B145D0A15C,3,13020
13124,13.873599869334695,Swim,Sheridyn Swim - one piece swimsuit,Sheridyn Swim,29.899999618530277,Women,7D3599B51843974F0E36E2CB2397ED32,3,13124
13138,9.2136998880237329,Swim,Brazilian Bikini top by Sheridyn Swim.,Sheridyn Swim,19.899999618530277,Women,50A889FAA543A3D86525F9325E47E593,3,13138
13307,8.7758998617216939,Swim,Sheridyn swimwear separates: Surf shorts style bikini bottom,Sheridyn Swim,19.899999618530277,Women,97FA70856AA8095CB1A6C7343A84BD85,3,13307
13428,7.4624998569488508,Swim,COWGIRL by Sheridyn Swim. Ring tie side Bikini bottom,Sheridyn Swim,19.899999618530277,Women,1AABB3FA1280144BF946DA37D00C05F1,3,13428
8852,7.4799999594688416,Socks & Hosiery,Solmate Lovingly Mismatched Adult Cotton Socks from Recycled Yarns Made in USA,Solmate Socks,20.0,Women,6BA5BC4FE4C3F704112D0BA94020F4C2,3,8852
15250,10.12000000104308,Plus,Solmate Lovingly Mismatched Adult Cotton Socks from Recycled Yarns Made in USA,Solmate Socks,20.0,Women,14B7500E057096627B43790DE867406B,3,15250
18806,32.760000012349337,Sweaters,Spring+Mercer Men's Rugby V-Neck Sweater,Spring+Mercer,65.0,Men,89AF2D733E72863425E315CB50538173,3,18806
18992,12.889200183081629,Sweaters,Spring+Mercer Men's Full Zip Varsity Cardigan,Spring+Mercer,27.600000381469727,Men,CEF70CC8DBCC7149988652BF7DFF8FF8,3,18992
19005,25.050000002374876,Sweaters,Spring+Mercer Men's Shaker Sherpa,Spring+Mercer,50.0,Men,B164B8C8C0EDCA0BD7748490013CC79B,3,19005
19199,12.324999994598327,Sweaters,Spring+Mercer Men's Colorblock Vest,Spring+Mercer,25.0,Men,02BCCE140A5A811FE91B7980A6192F4A,3,19199
19219,23.385600786113741,Sweaters,Spring+Mercer Men's Cable Shawl Sweater,Spring+Mercer,50.400001525878906,Men,DAB9CFB7282558F06D995E4DCBAD5B50,3,19219
19459,29.767500421665609,Sweaters,Spring+Mercer Men's Patch Pocket Cardigan Sweater,Spring+Mercer,56.700000762939446,Men,16E58D932F3BF986116B9802A7BFEB19,3,19459
28410,26.771999889984727,Accessories,Stewart Stand Silver Stainless Steel Trifold w/Straight Cross Slots,Stand Stewart,69.0,Men,3BA2523B7E2781FB751A6A9D79AF6EBD,3,28410
974,52.555618962415608,Sweaters,Sutton Studio Womens 100% Cashmere Polo Sweater,Sutton Studio,119.98999786376952,Women,4311359ED4969E8401880E3C1836FBE1,3,974
1077,57.096198522339762,Sweaters,Sutton Studio Women's Cashmere Crewneck Sweater,Sutton Studio,119.9499969482422,Women,062DDB6C727310E76B6200B7C71F63B5,3,1077
1089,52.315638927352282,Sweaters,Sutton Studio Women's 100% Cashmere Crew Neck Cardigan Sweater Misses,Sutton Studio,119.98999786376952,Women,03F544613917945245041EA1581DF0C2,3,1089
1106,82.390499796718373,Sweaters,Sutton Studio Cashmere Double Zipper Jacket Cardigan Plus,Sutton Studio,179.5,Women,C9F95A0A5AF052BFFCE5C89917335F67,3,1106
1247,47.595238962294758,Sweaters,Sutton Studio Womens Crochet Cardigan Blazer,Sutton Studio,99.989997863769517,Women,E6D8545DAA42D5CED125A4BF747B3688,3,1247
1261,65.9956023387663,Sweaters,Sutton Studio V-Neck Cashmere Sweater,Sutton Studio,149.99000549316406,Women,17326D10D511828F6B34FA6D751739E2,3,1261
1332,63.137370527324379,Sweaters,Sutton Studio Women's Reversible Cashmere Vest Plus,Sutton Studio,149.97000122070312,Women,28E209B61A52482A0AE1CB9F5959C792,3,1332
1336,43.686890432149767,Sweaters,Sutton Studio Women's Kimono Wrap Cardigan Plus,Sutton Studio,99.970001220703125,Women,3D779CAE2D46CF6A8A99A35BA4167977,3,1336
1369,59.855048234087242,Sweaters,Sutton Studio Women's Cashmere Solid V-neck Plus,Sutton Studio,119.9499969482422,Women,0E3A37AA85A14E359DF74FA77EDED3F6,3,1369
1437,71.835630347835718,Sweaters,Sutton Studio Women's Reversible Cashmere Vest Petite,Sutton Studio,149.97000122070312,Women,A8F8F60264024DCA151F164729B76C0B,3,1437
1447,61.035642230224447,Sweaters,Sutton Studio Women's Cashmere Ribbed Turtleneck Plus,Sutton Studio,139.99000549316406,Women,C930EECD01935FEEF55942CC445F708F,3,1447
1482,69.005210701920987,Sweaters,Sutton Studio Cashmere Ribbed Turtleneck Sweater,Sutton Studio,139.97000122070312,Women,AB541D874C7BC19AB77642849E02B89F,3,1482
1491,56.675642241996371,Sweaters,Sutton Studio Women's Anorak Cardigan,Sutton Studio,129.99000549316406,Women,226D1F15ECD35F784D2A20C3ECF56D7F,3,1491
5286,64.475042397256033,Pants & Capris,Sutton Studio Cashmere Pant,Sutton Studio,129.99000549316406,Women,48237D9F2DEA8C74C2A72126CF63D933,3,5286
5514,29.755040681446932,Pants & Capris,Sutton Studio Women's Wide Leg Side Button Dress Pants,Sutton Studio,59.9900016784668,Women,5B4E9AA703D0BFA11041DEBAA2D1B633,3,5514
5553,26.044790860327929,Pants & Capris,Sutton Studio Womens Zipper Front Ponte Trouser Pants Misses,Sutton Studio,49.9900016784668,Women,54E8912427A8D007ECE906C577FDCA60,3,5553
5616,15.594799867574872,Pants & Capris,Sutton Studio Womens Wide Leg Trouser Pants Misses,Sutton Studio,29.989999771118164,Women,55A0CE8200CF39C3028EBC66F356BF7E,3,5616
5647,64.074658801590246,Pants & Capris,Sutton Studio Women's Silk & Cashmere Lounge Pant,Sutton Studio,119.98999786376952,Women,06563F3B418FE57F8FC331872343CE44,3,5647
5700,48.515391056199213,Pants & Capris,Sutton Studio Petites Narrow Waistband Silk/Cotton Pant,Sutton Studio,90.010002136230483,Women,84F5DDD735176BECC72C3B1FF424149E,3,5700
7004,19.875030833155176,Shorts,Sutton Studio Women's Twill Trouser Shorts,Sutton Studio,39.9900016784668,Women,315B4DF935F4775EF5033A4833A9E0E1,3,7004
7280,22.428780335010288,Skirts,Sutton Studio Women's Pull On Long Ponte Skirt,Sutton Studio,59.970001220703125,Women,B05B57F6ADD810D3B7490866D74C0053,3,7280
7304,25.125900329327575,Skirts,Sutton Studio Wool Blend Skirt,Sutton Studio,68.6500015258789,Women,F52DB9F7C0AE7017EE41F63C2A7353BC,3,7304
7341,21.328049403239788,Skirts,Sutton Studio Pencil Silk Skirt,Sutton Studio,49.029998779296882,Women,40F6992C3C5816A1B42D2612FC26B936,3,7341
7478,36.085989359265405,Blazers & Jackets,Sutton Studio Velvet Jacket,Sutton Studio,89.989997863769531,Women,239F914F30EA3C948FCE2EA07A9EFB33,3,7478
7559,17.419419627906677,Blazers & Jackets,Sutton Studio Mutli Button Jacket,Sutton Studio,44.779998779296882,Women,7D0A9BD083154D3D7F429550F7E8FD57,3,7559
7680,21.720239993809013,Blazers & Jackets,Sutton Studio 5440 Three Button Jacket,Sutton Studio,55.979999542236328,Women,73F124C77DF247A60E1963B8AB5940DA,3,7680
7685,34.889530744814579,Blazers & Jackets,Sutton Studio Womens Wool Houndstooth Jacket Black & White,Sutton Studio,99.970001220703125,Women,1B9A80606D74D3DA6DB2F1274557E644,3,7685
7690,16.926839654429664,Blazers & Jackets,Sutton Studio Velvet Single Breast Jacket,Sutton Studio,44.779998779296882,Women,C6776F93BC9AFE2E511A1DBD5478362C,3,7690
7694,23.796599523985375,Blazers & Jackets,Sutton Studio Womens 2 Button Decorative Stitch Blazer Jacket,Sutton Studio,69.989997863769531,Women,BE315E7F05E9F13629031915FE87AD44,3,7694
7704,27.987120537626677,Blazers & Jackets,Sutton Studio Single Breast with Tie Closure,Sutton Studio,74.040000915527344,Women,9C51A13764CA629F439F6ACCBB4EC413,3,7704
7710,32.756359395395364,Blazers & Jackets,Sutton Studio Solid Stretch Jacket,Sutton Studio,89.989997863769531,Women,C28E5B0C9841B5EF396F9F519BF6C217,3,7710
7757,15.852119663958549,Blazers & Jackets,Sutton Studio Jewel Button Jacket,Sutton Studio,44.779998779296882,Women,8EDE06ECD4C633266FDCED4089D42DDD,3,7757
7964,85.795712636695214,Blazers & Jackets,Sutton Studio Single Breast Two Button Jacket,Sutton Studio,199.99000549316409,Women,E0A0A422A9069A4CB2B91211A451DA4B,3,7964
7971,18.842120531977269,Blazers & Jackets,Sutton Studio Silk Pleated Trim Jacket,Sutton Studio,50.380001068115234,Women,CC225865B743ECC91C4743259813F604,3,7971
7996,20.295940842357879,Blazers & Jackets,Sutton Studio Women's Silk Dupioni Big Shirt Topper,Sutton Studio,49.9900016784668,Women,2D5C4EA4C4AAF3AEA8AC8DEE1DF8FBE8,3,7996
8006,77.596122743754762,Blazers & Jackets,Sutton Studio Cashmere Jacket,Sutton Studio,199.99000549316409,Women,00482B9BED15A272730FCB590FFEBDDD,3,8006
8010,20.000860605716117,Blazers & Jackets,Sutton Studio Cotton Stretch Jacket,Sutton Studio,50.380001068115234,Women,BCFF3F632FD16FF099A49C2F0932B47A,3,8010
8056,52.10420841983796,Clothing Sets,Sutton Studio Womens Black Leopard Silk Blend 3 Piece Quilted Outfit Set Petite,Sutton Studio,89.989997863769531,Women,7D5430CF85F78C4B7AA09813B14BCE0D,3,8056
8060,60.593938394041217,Clothing Sets,Sutton Studio Womens 2 Pce Tunic & Crop Pant Set Misses Black/White,Sutton Studio,99.989997863769517,Women,083B65C888B720C920DCAEAD304C5989,3,8060
10315,86.513823494904031,Sleep & Lounge,Sutton Studio Women's Cashmere Slim Leg Lounge Pants,Sutton Studio,139.99000549316406,Women,059BBD8DF7767D3BC7829E3735C221E2,3,10315
5679,51.550088796228025,Pants & Capris,Tadashi Shoji Black Stretch Mesh Wide Leg Pant,Tadashi Shoji,104.98999786376952,Women,166CEE72E93A992007A89B39EB29628B,3,5679
2358,51.408000081777566,Fashion Hoodies & Sweatshirts,Twisted Heart Womens Terry Harlow Hoodie,Twisted Heart,112.0,Women,D20BE76A86C0D71C75035FCED631F874,3,2358
28388,16.279999949038029,Accessories,Wurkin Stiffs 2.5-inch Power Collar Stays 6 Set,Wurkin Stiffs,40.0,Men,B59978537754917C2DF87B96AC795EF2,3,28388
28425,16.59999992698431,Accessories,Wurkin Stiffs 3 Pairs of Assorted Collar Magnetic Power Stays,Wurkin Stiffs,40.0,Men,91983CCF17B3200975D9E3D8A09236A8,3,28425
26860,63.445772106810949,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,26860
25509,18.396000064909455,Underwear,Emporio Armani Men's 3 Pack Cotton V-Neck Tee,Emporio Armani,36.0,Men,39349A7C3ED00BDA5647FF55406AA4D2,3,25509
25573,17.604000002145767,Underwear,Emporio Armani Men's 3 Pack Cotton Crew Neck Tee,Emporio Armani,36.0,Men,15D4408A4D391C3FB8344AF099A4A051,3,25573
25597,13.560000043362381,Underwear,Emporio Armani Men's Cotton Stretch V-Neck Tee,Emporio Armani,30.0,Men,C89723A453DF9B658BDA9530B3B8F2F0,3,25597
25614,12.610000008717179,Underwear,Emporio Armani Men's Cotton Stretch Boxer Brief,Emporio Armani,26.0,Men,2993A45E40B0E335381E4CDC1A7F822E,3,25614
25656,24.3885000301525,Underwear,Emporio Armani Men's Cotton Stretch 2 Pack Crew Neck Tee,Emporio Armani,53.25,Men,D3E0182476466A3C2FCC74778B89EA6B,3,25656
25696,11.362000020220876,Underwear,Emporio Armani Men's Cotton Stretch Hip Brief,Emporio Armani,23.0,Men,4D9C8D2D7462EEEB8CA3C70E57285C71,3,25696
25714,16.160000026226044,Underwear,Emporio Armani Men's Eagle Boxer Brief,Emporio Armani,32.0,Men,F73372F6C9967054CBE1CF48672E5994,3,25714
25786,11.110000018030403,Underwear,Emporio Armani Men's Cotton Stetch Brief,Emporio Armani,22.0,Men,C61020B12CF805B7C3F39937118FFFD3,3,25786
25969,15.299999959766865,Underwear,Emporio Armani Men's Contrast Color Stretch Microfiber Trunk,Emporio Armani,36.0,Men,C89CEF51792C2C4420221BA3964E5165,3,25969
26010,13.200000040233135,Underwear,Emporio Armani Men's Eagle Logo Stretch Trunk,Emporio Armani,30.0,Men,61CFEAEECA00302AED604BEF641447A5,3,26010
26056,11.440000034868715,Underwear,Emporio Armani Men's Basic Stretch Boxer Brief,Emporio Armani,26.0,Men,1AC6DA2279A4D5FDAEFFCF9D9B6BE00F,3,26056
26100,16.380000036209822,Underwear,Emporio Armani Men's Modal Crew Neck Tee,Emporio Armani,36.0,Men,87AE9F68B3B1AFA507A7BF4FD7E3144E,3,26100
26144,12.123000025749208,Underwear,Emporio Armani Men's Fashion Multipack Stretch Trunk,Emporio Armani,27.0,Men,6EDF4B8EA5FB8603FCF25F2438205094,3,26144
26178,11.872000016272068,Underwear,Emporio Armani Men's Eagle Logo Stretch Brief,Emporio Armani,28.0,Men,9548A849D4020DD032ED0E00301D240F,3,26178
26231,18.564000028185543,Underwear,Emporio Armani Men's Eagle V-Neck Tee,Emporio Armani,39.0,Men,92A05F3584AF93D17968CC842716FD4C,3,26231
26307,16.191999971866608,Underwear,Emporio Armani Men's Contrast Color Stretch Boxer,Emporio Armani,32.0,Men,7899EE4F9D0E8D75201A265CDD6593BF,3,26307
26345,13.052000056952238,Underwear,Emporio Armani Men's All Over Eagle Stretch Brief,Emporio Armani,26.0,Men,04AB1F885B52ADC7A11278073B3C4F74,3,26345
26413,11.132000025361776,Underwear,Emporio Armani Men's Basic Stretch Hip Brief,Emporio Armani,23.0,Men,DA92CE36D3C841C78A1DC24EA5ABCB72,3,26413
10592,10.414789875092954,Intimates,Exquisite Form Women's Front Close Posture Bra #5100656,Exquisite Form,19.989999771118164,Women,F6C2A0C4B566BC99D596E58638E342B0,3,10592
10687,9.3055503971323361,Intimates,Exquisite Form Women's Original Fully Support Bra #5100532,Exquisite Form,16.950000762939453,Women,4DF5BDE009073D3EF60DA64D736724D6,3,10687
25059,7.7994798439335824,Socks,Field & Stream Men's 4 Pack Arc Support Boot Socks,Field & Stream,13.779999732971191,Men,5F0A52ED96FE067CF5D07DA7D86E99A3,3,25059
1183,11.42042988218151,Sweaters,Grace Elements Womens Ruffle Buttonless Cardigan Sweater,Grace Elements,24.989999771118164,Women,0E095E054EE94774D6A496099EB1CF6A,3,1183
1510,19.957679810285271,Sweaters,Grace Elements Ruffle Trim Sweater,Grace Elements,47.069999694824219,Women,41A60377BA920919939D83326EBEE5A1,3,1510
3115,46.095388934739525,Dresses,Jessica Howard Women's Color Block Shift Dress,Jessica Howard,99.989997863769517,Women,366F0BC7BD1D4BF414073CABBADFDFCD,3,3115
3132,49.2950690183568,Dresses,Jessica Howard Women's Tie Waist Crochet Blouson,Jessica Howard,99.989997863769517,Women,FB2606A5068901DA92473666256E6E5B,3,3132
3151,49.495049046863606,Dresses,Jessica Howard Women's Sleeveless Surplus Bodice Dress,Jessica Howard,99.989997863769517,Women,98C39996BF1543E974747A2549B3107C,3,3151
